anio,entidad,poblacion,delito_semaforo,incidentes,incidentes_per_10000_hab
2023,Morelos,2024147,Violación,398,19.66260355596703
2023,Morelos,2024147,Violencia familiar,4982,246.1283691352456
2015,México,16517699,Extorsión,1580,9.565496985990602
2015,México,16517699,Feminicidio,60,0.3632467209869849
2015,México,16517699,Homicidios,2021,12.235360385244942
2015,México,16517699,Lesiones,33769,204.44130868349157
2015,México,16517699,Narcomenudeo,959,5.805893423775309
2015,México,16517699,Robo a casa,9982,60.43214614820139
2015,México,16517699,Robo a negocio,20026,121.23964724142267
2015,México,16517699,Robo a vehículo,47457,287.30999396465575
2015,México,16517699,Secuestros,163,0.9868202586813091
2015,México,16517699,Violación,964,5.836163983857558
2015,México,16517699,Violencia familiar,4722,28.587516941675712
2016,México,16671837,Extorsión,1452,8.709298201511928
2016,México,16671837,Feminicidio,57,0.3418939376626583
2016,México,16671837,Homicidios,2054,12.320178034370178
2016,México,16671837,Lesiones,31986,191.85648228206645
2016,México,16671837,Narcomenudeo,766,4.594574671045549
2016,México,16671837,Robo a casa,5953,35.70692299834745
2016,México,16671837,Robo a negocio,3910,23.452724495806912
2016,México,16671837,Robo a vehículo,42263,253.49935942871804
2016,México,16671837,Secuestros,254,1.5235273713388633
2016,México,16671837,Violación,1390,8.33741356756307
2016,México,16671837,Violencia familiar,5474,32.833814294129674
2017,México,16802867,Extorsión,1385,8.242640973114886
2017,México,16802867,Feminicidio,70,0.4165955726484058
2017,México,16802867,Homicidios,2031,12.087222972127316
2017,México,16802867,Lesiones,39813,236.94170762644256
2017,México,16802867,Narcomenudeo,1080,6.427474549432546
2017,México,16802867,Robo a casa,9267,55.15130245332538
2017,México,16802867,Robo a negocio,11514,68.5240203353392
2017,México,16802867,Robo a vehículo,47197,280.88658917552584
2017,México,16802867,Secuestros,173,1.0295862009739172
2017,México,16802867,Violación,1104,6.570307317197714
2017,México,16802867,Violencia familiar,6860,40.82636611954376
2018,México,16937150,Extorsión,1629,9.617910923620562
2018,México,16937150,Feminicidio,115,0.6789808202678727
2018,México,16937150,Homicidios,2349,13.868921276602025
2018,México,16937150,Lesiones,44036,259.99651653318296
2018,México,16937150,Narcomenudeo,1964,11.595811573966104
2018,México,16937150,Robo a casa,8601,50.78186117499107
2018,México,16937150,Robo a negocio,16756,98.93045760355196
2018,México,16937150,Robo a vehículo,54742,323.206678809599
2018,México,16937150,Secuestros,174,1.0273275019705204
2018,México,16937150,Violación,1283,7.575064281771136
2018,México,16937150,Violencia familiar,6496,38.35356007356609
2019,México,17074200,Extorsión,2487,14.565836173876376
2019,México,17074200,Feminicidio,121,0.7086715629429198
2019,México,17074200,Homicidios,2539,14.870389242248539
2019,México,17074200,Lesiones,49094,287.533237281981
2019,México,17074200,Narcomenudeo,3952,23.146033196284453
2019,México,17074200,Robo a casa,9021,52.83410057279404
2019,México,17074200,Robo a negocio,17275,101.17604338709866
2019,México,17074200,Robo a vehículo,47498,278.1858007988661
2019,México,17074200,Secuestros,206,1.20649869393588
2019,México,17074200,Violación,1385,8.111653840297055
2019,México,17074200,Violencia familiar,9249,54.16944864181045
2020,México,17208719,Extorsión,2995,17.4039683023472
2020,México,17208719,Feminicidio,151,0.8774621748428805
2020,México,17208719,Homicidios,2441,14.184669991996499
2020,México,17208719,Lesiones,43502,252.79046046367543
2020,México,17208719,Narcomenudeo,3941,22.90118166262114
2020,México,17208719,Robo a casa,8118,47.17376116142056
2020,México,17208719,Robo a negocio,19539,113.54128102155657
2020,México,17208719,Robo a vehículo,37702,219.08661533726013
2020,México,17208719,Secuestros,155,0.9007062059645462
2020,México,17208719,Violación,1155,6.711713986380974
2020,México,17208719,Violencia familiar,16915,98.29319660574387
2021,México,17264854,Extorsión,3302,19.125559938126322
2021,México,17264854,Feminicidio,145,0.839856508488285
2021,México,17264854,Homicidios,2346,13.588299095955286
2021,México,17264854,Lesiones,47636,275.9131354368823
2021,México,17264854,Narcomenudeo,3576,20.712599133476598
2021,México,17264854,Robo a casa,8876,51.41080254718632
2021,México,17264854,Robo a negocio,20439,118.38501501373831
2021,México,17264854,Robo a vehículo,35909,207.98901629866086
2021,México,17264854,Secuestros,130,0.7529748007136348
2021,México,17264854,Violación,1536,8.896686876124177
2021,México,17264854,Violencia familiar,22139,128.231608561532
2022,México,17317246,Extorsión,4153,23.981873330205044
2022,México,17317246,Feminicidio,138,0.796893455229544
2022,México,17317246,Homicidios,2257,13.033250206181744
2022,México,17317246,Lesiones,49993,288.6890906325405
2022,México,17317246,Narcomenudeo,3111,17.96475028419646
2022,México,17317246,Robo a casa,8694,50.204287679461274
2022,México,17317246,Robo a negocio,20659,119.29726008396486
2022,México,17317246,Robo a vehículo,33958,196.0935358890207
2022,México,17317246,Secuestros,92,0.5312623034863627
2022,México,17317246,Violación,2007,11.589602642360108
2022,México,17317246,Violencia familiar,27449,158.50672791736054
2023,México,17441998,Extorsión,3431,19.670911554972086
2023,México,17441998,Feminicidio,80,0.45866304995563006
2023,México,17441998,Homicidios,1925,11.036579639557349
2023,México,17441998,Lesiones,41800,239.6514436018167
2023,México,17441998,Narcomenudeo,2311,13.249628855593263
2023,México,17441998,Robo a casa,7750,44.43298296445167
2023,México,17441998,Robo a negocio,14699,84.27360214122258
2023,México,17441998,Robo a vehículo,27487,157.59089067663004
2023,México,17441998,Secuestros,56,0.32106413496894104
2023,México,17441998,Violación,2080,11.925239298846382
2023,México,17441998,Violencia familiar,24384,139.80049762647604
2015,Nayarit,1192619,Extorsión,1,0.08384907501892892
2015,Nayarit,1192619,Feminicidio,0,0.0
2015,Nayarit,1192619,Homicidios,83,6.9594732265711015
2015,Nayarit,1192619,Lesiones,513,43.01457548471054
2015,Nayarit,1192619,Narcomenudeo,538,45.11080236018376
2015,Nayarit,1192619,Robo a casa,453,37.983630983574805
2015,Nayarit,1192619,Robo a negocio,174,14.589739053293634
2015,Nayarit,1192619,Robo a vehículo,262,21.96845765495938
2015,Nayarit,1192619,Secuestros,12,1.0061889002271471
2015,Nayarit,1192619,Violación,121,10.1457380772904
2015,Nayarit,1192619,Violencia familiar,298,24.98702435564082
2016,Nayarit,1204887,Extorsión,5,0.4149766741611454
2016,Nayarit,1204887,Feminicidio,0,0.0
2016,Nayarit,1204887,Homicidios,40,3.3198133932891634
2016,Nayarit,1204887,Lesiones,210,17.429020314768106
2016,Nayarit,1204887,Narcomenudeo,188,15.603122948459067
2016,Nayarit,1204887,Robo a casa,217,18.00998765859371
2016,Nayarit,1204887,Robo a negocio,110,9.129486831545199
2016,Nayarit,1204887,Robo a vehículo,221,18.341968997922628
2016,Nayarit,1204887,Secuestros,3,0.24898600449668723
2016,Nayarit,1204887,Violación,81,6.722622121410556
2016,Nayarit,1204887,Violencia familiar,476,39.50577938014104
2017,Nayarit,1214579,Extorsión,1,0.08233305532204986
2017,Nayarit,1214579,Feminicidio,5,0.4116652766102493
2017,Nayarit,1214579,Homicidios,250,20.583263830512465
2017,Nayarit,1214579,Lesiones,127,10.456298025900333
2017,Nayarit,1214579,Narcomenudeo,269,22.147591881631413
2017,Nayarit,1214579,Robo a casa,92,7.574641089628587
2017,Nayarit,1214579,Robo a negocio,80,6.586644425763989
2017,Nayarit,1214579,Robo a vehículo,280,23.05325549017396
2017,Nayarit,1214579,Secuestros,2,0.16466611064409972
2017,Nayarit,1214579,Violación,71,5.84564692786554
2017,Nayarit,1214579,Violencia familiar,432,35.56787989912554
2018,Nayarit,1224625,Extorsión,4,0.32663060120445037
2018,Nayarit,1224625,Feminicidio,4,0.32663060120445037
2018,Nayarit,1224625,Homicidios,329,26.86536694906604
2018,Nayarit,1224625,Lesiones,164,13.391854649382465
2018,Nayarit,1224625,Narcomenudeo,332,27.11033989996938
2018,Nayarit,1224625,Robo a casa,84,6.859242625293457
2018,Nayarit,1224625,Robo a negocio,60,4.899459018066755
2018,Nayarit,1224625,Robo a vehículo,918,74.96172297642136
2018,Nayarit,1224625,Secuestros,9,0.7349188527100132
2018,Nayarit,1224625,Violación,69,5.634377870776769
2018,Nayarit,1224625,Violencia familiar,404,32.98969072164948
2019,Nayarit,1235381,Extorsión,4,0.3237867508080503
2019,Nayarit,1235381,Feminicidio,5,0.4047334385100629
2019,Nayarit,1235381,Homicidios,168,13.599043533938113
2019,Nayarit,1235381,Lesiones,224,18.13205804525082
2019,Nayarit,1235381,Narcomenudeo,337,27.27903375557824
2019,Nayarit,1235381,Robo a casa,113,9.146975710327421
2019,Nayarit,1235381,Robo a negocio,82,6.637628391565031
2019,Nayarit,1235381,Robo a vehículo,412,33.35003533322918
2019,Nayarit,1235381,Secuestros,3,0.24284006310603773
2019,Nayarit,1235381,Violación,115,9.308869085731446
2019,Nayarit,1235381,Violencia familiar,768,62.16705615514566
2020,Nayarit,1246332,Extorsión,8,0.641883543068781
2020,Nayarit,1246332,Feminicidio,12,0.9628253146031716
2020,Nayarit,1246332,Homicidios,159,12.757435418492022
2020,Nayarit,1246332,Lesiones,169,13.559789847328
2020,Nayarit,1246332,Narcomenudeo,129,10.350372131984095
2020,Nayarit,1246332,Robo a casa,118,9.46778226026452
2020,Nayarit,1246332,Robo a negocio,146,11.714374661005253
2020,Nayarit,1246332,Robo a vehículo,315,25.274164508333254
2020,Nayarit,1246332,Secuestros,3,0.2407063286507929
2020,Nayarit,1246332,Violación,130,10.430607574867691
2020,Nayarit,1246332,Violencia familiar,864,69.32342265142834
2021,Nayarit,1259051,Extorsión,14,1.1119486025585936
2021,Nayarit,1259051,Feminicidio,7,0.5559743012792968
2021,Nayarit,1259051,Homicidios,201,15.964404936734097
2021,Nayarit,1259051,Lesiones,211,16.75865393856166
2021,Nayarit,1259051,Narcomenudeo,182,14.455331833261718
2021,Nayarit,1259051,Robo a casa,141,11.198910925768693
2021,Nayarit,1259051,Robo a negocio,116,9.213288421199776
2021,Nayarit,1259051,Robo a vehículo,403,32.00823477365095
2021,Nayarit,1259051,Secuestros,7,0.5559743012792968
2021,Nayarit,1259051,Violación,180,14.296482032896206
2021,Nayarit,1259051,Violencia familiar,1063,84.42866889427037
2022,Nayarit,1270829,Extorsión,17,1.337709479402815
2022,Nayarit,1270829,Feminicidio,2,0.15737758581209588
2022,Nayarit,1270829,Homicidios,150,11.80331893590719
2022,Nayarit,1270829,Lesiones,443,34.859135257379236
2022,Nayarit,1270829,Narcomenudeo,470,36.98373266584253
2022,Nayarit,1270829,Robo a casa,321,25.25910252284139
2022,Nayarit,1270829,Robo a negocio,229,18.019733575484977
2022,Nayarit,1270829,Robo a vehículo,450,35.40995680772157
2022,Nayarit,1270829,Secuestros,3,0.23606637871814382
2022,Nayarit,1270829,Violación,268,21.08859649882085
2022,Nayarit,1270829,Violencia familiar,1947,153.20707978807533
2023,Nayarit,1286397,Extorsión,34,2.643040989678925
2023,Nayarit,1286397,Feminicidio,6,0.4664189981786338
2023,Nayarit,1286397,Homicidios,101,7.851386469340336
2023,Nayarit,1286397,Lesiones,687,53.404975291453574
2023,Nayarit,1286397,Narcomenudeo,620,48.196629811792164
2023,Nayarit,1286397,Robo a casa,339,26.35267339709281
2023,Nayarit,1286397,Robo a negocio,253,19.66733442319906
2023,Nayarit,1286397,Robo a vehículo,439,34.126323366736706
2023,Nayarit,1286397,Secuestros,4,0.31094599878575585
2023,Nayarit,1286397,Violación,305,23.709632407413885
2023,Nayarit,1286397,Violencia familiar,1965,152.75222190350257
2015,Nuevo León,5204237,Extorsión,509,9.780492318086205
2015,Nuevo León,5204237,Feminicidio,1,0.01921511260920669
2015,Nuevo León,5204237,Homicidios,450,8.64680067414301
2015,Nuevo León,5204237,Lesiones,6866,131.93096317481314
2015,Nuevo León,5204237,Narcomenudeo,1849,35.52874321442317
2015,Nuevo León,5204237,Robo a casa,2845,54.66699537319303
2015,Nuevo León,5204237,Robo a negocio,2952,56.72301242237815
2015,Nuevo León,5204237,Robo a vehículo,2134,41.005050308047075
2015,Nuevo León,5204237,Secuestros,21,0.4035173647933405
2015,Nuevo León,5204237,Violación,614,11.798079142052908
2015,Nuevo León,5204237,Violencia familiar,17062,327.84825133828457
2016,Nuevo León,5328092,Extorsión,626,11.749046375325351
2016,Nuevo León,5328092,Feminicidio,3,0.056305334067054395
2016,Nuevo León,5328092,Homicidios,641,12.030573045660622
2016,Nuevo León,5328092,Lesiones,6322,118.65410732397264
2016,Nuevo León,5328092,Narcomenudeo,1611,30.23596439400821
2016,Nuevo León,5328092,Robo a casa,3446,64.67606039835648
2016,Nuevo León,5328092,Robo a negocio,4519,84.81460154967294
2016,Nuevo León,5328092,Robo a vehículo,2960,55.55459627949367
2016,Nuevo León,5328092,Secuestros,27,0.5067480066034896
2016,Nuevo León,5328092,Violación,676,12.687468609776257
2016,Nuevo León,5328092,Violencia familiar,17773,333.5715674579193
2017,Nuevo León,5457409,Extorsión,678,12.423477881170351
2017,Nuevo León,5457409,Feminicidio,43,0.787919688628798
2017,Nuevo León,5457409,Homicidios,613,11.232436491382632
2017,Nuevo León,5457409,Lesiones,6871,125.90223675740631
2017,Nuevo León,5457409,Narcomenudeo,2599,47.62333187781967
2017,Nuevo León,5457409,Robo a casa,3043,55.75906075575424
2017,Nuevo León,5457409,Robo a negocio,3711,67.99930150003418
2017,Nuevo León,5457409,Robo a vehículo,2715,49.748882665748525
2017,Nuevo León,5457409,Secuestros,35,0.6413299791164635
2017,Nuevo León,5457409,Violación,644,11.800471615742929
2017,Nuevo León,5457409,Violencia familiar,17145,314.1600711986219
2018,Nuevo León,5589677,Extorsión,536,9.589105059201096
2018,Nuevo León,5589677,Feminicidio,79,1.4133195889494152
2018,Nuevo León,5589677,Homicidios,746,13.346030548813465
2018,Nuevo León,5589677,Lesiones,5780,103.40490157123568
2018,Nuevo León,5589677,Narcomenudeo,2547,45.566139152584306
2018,Nuevo León,5589677,Robo a casa,2978,53.276781466979216
2018,Nuevo León,5589677,Robo a negocio,3751,67.10584529302857
2018,Nuevo León,5589677,Robo a vehículo,1422,25.439752601089474
2018,Nuevo León,5589677,Secuestros,28,0.5009233986149826
2018,Nuevo León,5589677,Violación,750,13.41759103432989
2018,Nuevo León,5589677,Violencia familiar,16410,293.576891831138
2019,Nuevo León,5724521,Extorsión,509,8.891573635593266
2019,Nuevo León,5724521,Feminicidio,67,1.1704036023276008
2019,Nuevo León,5724521,Homicidios,889,15.529683618943839
2019,Nuevo León,5724521,Lesiones,4336,75.74432865212653
2019,Nuevo León,5724521,Narcomenudeo,3485,60.87845603151774
2019,Nuevo León,5724521,Robo a casa,2600,45.41864725450392
2019,Nuevo León,5724521,Robo a negocio,2966,51.812195291099464
2019,Nuevo León,5724521,Robo a vehículo,1460,25.504317304452197
2019,Nuevo León,5724521,Secuestros,26,0.45418647254503913
2019,Nuevo León,5724521,Violación,771,13.46837578200866
2019,Nuevo León,5724521,Violencia familiar,16339,285.4212605735921
2020,Nuevo León,5860183,Extorsión,389,6.638017959507408
2020,Nuevo León,5860183,Feminicidio,67,1.143309005879168
2020,Nuevo León,5860183,Homicidios,847,14.453473551935152
2020,Nuevo León,5860183,Lesiones,3848,65.66347842720953
2020,Nuevo León,5860183,Narcomenudeo,3869,66.0218290111418
2020,Nuevo León,5860183,Robo a casa,2527,43.12152026651727
2020,Nuevo León,5860183,Robo a negocio,1983,33.83853371131925
2020,Nuevo León,5860183,Robo a vehículo,2033,34.69174938734849
2020,Nuevo León,5860183,Secuestros,16,0.27302901632935356
2020,Nuevo León,5860183,Violación,779,13.2931002325354
2020,Nuevo León,5860183,Violencia familiar,17940,306.1337845592877
2021,Nuevo León,5951753,Extorsión,601,10.097865284396043
2021,Nuevo León,5951753,Feminicidio,66,1.1089169863063875
2021,Nuevo León,5951753,Homicidios,1003,16.85217783735313
2021,Nuevo León,5951753,Lesiones,4847,81.4381914034403
2021,Nuevo León,5951753,Narcomenudeo,4369,73.40694413897889
2021,Nuevo León,5951753,Robo a casa,2597,43.634203233904366
2021,Nuevo León,5951753,Robo a negocio,1413,23.740904570468565
2021,Nuevo León,5951753,Robo a vehículo,3584,60.217552710940794
2021,Nuevo León,5951753,Secuestros,19,0.3192336778760812
2021,Nuevo León,5951753,Violación,918,15.42402717317066
2021,Nuevo León,5951753,Violencia familiar,21029,353.3244743187427
2022,Nuevo León,6042046,Extorsión,746,12.346810997466752
2022,Nuevo León,6042046,Feminicidio,102,1.6881698682863389
2022,Nuevo León,6042046,Homicidios,1328,21.979309657688802
2022,Nuevo León,6042046,Lesiones,5490,90.8632605577647
2022,Nuevo León,6042046,Narcomenudeo,5361,88.72822219493199
2022,Nuevo León,6042046,Robo a casa,4245,70.25765775368146
2022,Nuevo León,6042046,Robo a negocio,1760,29.129205570430944
2022,Nuevo León,6042046,Robo a vehículo,3463,57.31502209681952
2022,Nuevo León,6042046,Secuestros,22,0.3641150696303868
2022,Nuevo León,6042046,Violación,1027,16.997553477745782
2022,Nuevo León,6042046,Violencia familiar,22480,372.0593984223225
2023,Nuevo León,6148962,Extorsión,663,10.782307648022543
2023,Nuevo León,6148962,Feminicidio,59,0.9595115403217649
2023,Nuevo León,6148962,Homicidios,1091,17.74283204222111
2023,Nuevo León,6148962,Lesiones,4956,80.59896938702825
2023,Nuevo León,6148962,Narcomenudeo,6404,104.14765939356919
2023,Nuevo León,6148962,Robo a casa,1497,24.345572472231897
2023,Nuevo León,6148962,Robo a negocio,1173,19.07639045419373
2023,Nuevo León,6148962,Robo a vehículo,2170,35.29050919488525
2023,Nuevo León,6148962,Secuestros,14,0.22768070448313066
2023,Nuevo León,6148962,Violación,894,14.5390392719942
2023,Nuevo León,6148962,Violencia familiar,17667,287.3167861502478
2015,Oaxaca,4052123,Extorsión,33,0.8143879146807735
2015,Oaxaca,4052123,Feminicidio,8,0.1974273732559451
2015,Oaxaca,4052123,Homicidios,201,4.9603627530556205
2015,Oaxaca,4052123,Lesiones,585,14.436876669340984
2015,Oaxaca,4052123,Narcomenudeo,36,0.8884231796517529
2015,Oaxaca,4052123,Robo a casa,262,6.465746474132202
2015,Oaxaca,4052123,Robo a negocio,145,3.5783711402640046
2015,Oaxaca,4052123,Robo a vehículo,544,13.425061381404266
2015,Oaxaca,4052123,Secuestros,17,0.4195331681688833
2015,Oaxaca,4052123,Violación,72,1.7768463593035058
2015,Oaxaca,4052123,Violencia familiar,618,15.251264584021758
2016,Oaxaca,4081830,Extorsión,53,1.2984372205603858
2016,Oaxaca,4081830,Feminicidio,67,1.641420637312186
2016,Oaxaca,4081830,Homicidios,738,18.080125825916316
2016,Oaxaca,4081830,Lesiones,3221,78.91068466839629
2016,Oaxaca,4081830,Narcomenudeo,324,7.937616216255944
2016,Oaxaca,4081830,Robo a casa,1170,28.663614114257577
2016,Oaxaca,4081830,Robo a negocio,748,18.32511398073903
2016,Oaxaca,4081830,Robo a vehículo,2961,72.54099264300571
2016,Oaxaca,4081830,Secuestros,28,0.6859668335036001
2016,Oaxaca,4081830,Violación,402,9.848523823873116
2016,Oaxaca,4081830,Violencia familiar,3353,82.14452831205611
2017,Oaxaca,4108819,Extorsión,80,1.9470314949380831
2017,Oaxaca,4108819,Feminicidio,57,1.3872599401433843
2017,Oaxaca,4108819,Homicidios,855,20.808899102150765
2017,Oaxaca,4108819,Lesiones,3495,85.0609384351075
2017,Oaxaca,4108819,Narcomenudeo,246,5.987121846934606
2017,Oaxaca,4108819,Robo a casa,1155,28.110267208168576
2017,Oaxaca,4108819,Robo a negocio,1226,29.838257659926125
2017,Oaxaca,4108819,Robo a vehículo,3131,76.20194513313923
2017,Oaxaca,4108819,Secuestros,51,1.241232578023028
2017,Oaxaca,4108819,Violación,313,7.61776072394525
2017,Oaxaca,4108819,Violencia familiar,4212,102.51120820849007
2018,Oaxaca,4136805,Extorsión,130,3.1425218254184086
2018,Oaxaca,4136805,Feminicidio,29,0.7010240995164142
2018,Oaxaca,4136805,Homicidios,983,23.762299649125353
2018,Oaxaca,4136805,Lesiones,4591,110.97936692689164
2018,Oaxaca,4136805,Narcomenudeo,328,7.928824297978754
2018,Oaxaca,4136805,Robo a casa,1305,31.54608447823864
2018,Oaxaca,4136805,Robo a negocio,1397,33.770023000842436
2018,Oaxaca,4136805,Robo a vehículo,3068,74.16351507987444
2018,Oaxaca,4136805,Secuestros,27,0.6526776098945926
2018,Oaxaca,4136805,Violación,423,10.225282555015283
2018,Oaxaca,4136805,Violencia familiar,5682,137.35237701559538
2019,Oaxaca,4165779,Extorsión,131,3.1446699404841207
2019,Oaxaca,4165779,Feminicidio,28,0.672143193385919
2019,Oaxaca,4165779,Homicidios,1011,24.269170304041573
2019,Oaxaca,4165779,Lesiones,4875,117.02493099129839
2019,Oaxaca,4165779,Narcomenudeo,376,9.025922882610912
2019,Oaxaca,4165779,Robo a casa,1487,35.6956045916022
2019,Oaxaca,4165779,Robo a negocio,1452,34.8554255998698
2019,Oaxaca,4165779,Robo a vehículo,3101,74.43985866749053
2019,Oaxaca,4165779,Secuestros,23,0.5521176231384334
2019,Oaxaca,4165779,Violación,427,10.250183699135263
2019,Oaxaca,4165779,Violencia familiar,6439,154.56892936471186
2020,Oaxaca,4194570,Extorsión,113,2.693959094734383
2020,Oaxaca,4194570,Feminicidio,36,0.8582524549596263
2020,Oaxaca,4194570,Homicidios,809,19.28683989062049
2020,Oaxaca,4194570,Lesiones,3940,93.93096312613689
2020,Oaxaca,4194570,Narcomenudeo,254,6.055447876659586
2020,Oaxaca,4194570,Robo a casa,1200,28.608415165320878
2020,Oaxaca,4194570,Robo a negocio,1316,31.373895297968563
2020,Oaxaca,4194570,Robo a vehículo,2424,57.788998633948175
2020,Oaxaca,4194570,Secuestros,31,0.7390507251041227
2020,Oaxaca,4194570,Violación,415,9.893743578006804
2020,Oaxaca,4194570,Violencia familiar,6476,154.39008050884834
2021,Oaxaca,4214312,Extorsión,125,2.9660831945997352
2021,Oaxaca,4214312,Feminicidio,43,1.020332618942309
2021,Oaxaca,4214312,Homicidios,734,17.416840518689646
2021,Oaxaca,4214312,Lesiones,3847,91.28417639700146
2021,Oaxaca,4214312,Narcomenudeo,281,6.667755021460205
2021,Oaxaca,4214312,Robo a casa,1170,27.762538701453522
2021,Oaxaca,4214312,Robo a negocio,1231,29.209987300418195
2021,Oaxaca,4214312,Robo a vehículo,2423,57.49455664412127
2021,Oaxaca,4214312,Secuestros,27,0.6406739700335429
2021,Oaxaca,4214312,Violación,396,9.396551560491961
2021,Oaxaca,4214312,Violencia familiar,6892,163.537963017451
2022,Oaxaca,4228352,Extorsión,118,2.7906853544832595
2022,Oaxaca,4228352,Feminicidio,41,0.9696449113035055
2022,Oaxaca,4228352,Homicidios,825,19.511147605497367
2022,Oaxaca,4228352,Lesiones,3985,94.24475540352364
2022,Oaxaca,4228352,Narcomenudeo,310,7.331461524489919
2022,Oaxaca,4228352,Robo a casa,1257,29.72789398801235
2022,Oaxaca,4228352,Robo a negocio,1475,34.88356693104075
2022,Oaxaca,4228352,Robo a vehículo,2705,63.97291427014591
2022,Oaxaca,4228352,Secuestros,31,0.733146152448992
2022,Oaxaca,4228352,Violación,450,10.642444148453109
2022,Oaxaca,4228352,Violencia familiar,7083,167.51207089665192
2023,Oaxaca,4260710,Extorsión,131,3.0746049367358963
2023,Oaxaca,4260710,Feminicidio,35,0.821459334242415
2023,Oaxaca,4260710,Homicidios,712,16.710829885159985
2023,Oaxaca,4260710,Lesiones,3060,71.81901607947971
2023,Oaxaca,4260710,Narcomenudeo,537,12.60353321394791
2023,Oaxaca,4260710,Robo a casa,900,21.123240023376386
2023,Oaxaca,4260710,Robo a negocio,1039,24.385607093653405
2023,Oaxaca,4260710,Robo a vehículo,2248,52.76115952505568
2023,Oaxaca,4260710,Secuestros,24,0.5632864006233703
2023,Oaxaca,4260710,Violación,400,9.388106677056172
2023,Oaxaca,4260710,Violencia familiar,6411,150.4678797665178
2015,Puebla,6296193,Extorsión,273,4.33595348808399
2015,Puebla,6296193,Feminicidio,6,0.09529568105679098
2015,Puebla,6296193,Homicidios,493,7.830128460166326
2015,Puebla,6296193,Lesiones,6871,109.12943742353514
2015,Puebla,6296193,Narcomenudeo,3133,49.760228125154356
2015,Puebla,6296193,Robo a casa,2610,41.45362125970408
2015,Puebla,6296193,Robo a negocio,2106,33.44878405093363
2015,Puebla,6296193,Robo a vehículo,3652,58.00330453656678
2015,Puebla,6296193,Secuestros,33,0.5241262458123505
2015,Puebla,6296193,Violación,413,6.559519379409113
2015,Puebla,6296193,Violencia familiar,5024,79.79425027155298
2016,Puebla,6371475,Extorsión,122,1.91478425325376
2016,Puebla,6371475,Feminicidio,12,0.18833943474627146
2016,Puebla,6371475,Homicidios,581,9.118767632298644
2016,Puebla,6371475,Lesiones,4264,66.92327914650846
2016,Puebla,6371475,Narcomenudeo,518,8.129985599880719
2016,Puebla,6371475,Robo a casa,2098,32.928011174806464
2016,Puebla,6371475,Robo a negocio,2075,32.56702725820944
2016,Puebla,6371475,Robo a vehículo,5316,83.43436959259826
2016,Puebla,6371475,Secuestros,32,0.5022384926567239
2016,Puebla,6371475,Violación,537,8.428189704895647
2016,Puebla,6371475,Violencia familiar,5586,87.67200687438937
2017,Puebla,6444325,Extorsión,115,1.7845158336986418
2017,Puebla,6444325,Feminicidio,27,0.4189732826944637
2017,Puebla,6444325,Homicidios,894,13.872670915883354
2017,Puebla,6444325,Lesiones,2165,33.59545026050052
2017,Puebla,6444325,Narcomenudeo,713,11.06399816893158
2017,Puebla,6444325,Robo a casa,2459,38.15760378317357
2017,Puebla,6444325,Robo a negocio,4680,72.62203566704038
2017,Puebla,6444325,Robo a vehículo,11314,175.56532297796898
2017,Puebla,6444325,Secuestros,35,0.5431135146039344
2017,Puebla,6444325,Violación,521,8.084632603104282
2017,Puebla,6444325,Violencia familiar,6327,98.17940591140267
2018,Puebla,6519629,Extorsión,168,2.576833743147041
2018,Puebla,6519629,Feminicidio,32,0.49082547488515066
2018,Puebla,6519629,Homicidios,1105,16.94881717962786
2018,Puebla,6519629,Lesiones,2426,37.21070631473049
2018,Puebla,6519629,Narcomenudeo,253,3.8805889108107223
2018,Puebla,6519629,Robo a casa,2204,33.80560458271475
2018,Puebla,6519629,Robo a negocio,4443,68.14804952858513
2018,Puebla,6519629,Robo a vehículo,13860,212.58878380963088
2018,Puebla,6519629,Secuestros,46,0.7055616201474041
2018,Puebla,6519629,Violación,546,8.374709665227883
2018,Puebla,6519629,Violencia familiar,7296,111.90820827381435
2019,Puebla,6597576,Extorsión,192,2.9101597313922567
2019,Puebla,6597576,Feminicidio,57,0.8639536702570763
2019,Puebla,6597576,Homicidios,1109,16.80920386517715
2019,Puebla,6597576,Lesiones,5363,81.28743041383684
2019,Puebla,6597576,Narcomenudeo,484,7.336027656217981
2019,Puebla,6597576,Robo a casa,2652,40.196581289855544
2019,Puebla,6597576,Robo a negocio,5113,77.49815993025317
2019,Puebla,6597576,Robo a vehículo,13401,203.12005500201892
2019,Puebla,6597576,Secuestros,69,1.0458386534690922
2019,Puebla,6597576,Violación,562,8.518280047096084
2019,Puebla,6597576,Violencia familiar,9077,137.58083271795581
2020,Puebla,6676516,Extorsión,145,2.171791395392447
2020,Puebla,6676516,Feminicidio,52,0.7788493280028087
2020,Puebla,6676516,Homicidios,872,13.060704115739407
2020,Puebla,6676516,Lesiones,4542,68.02949322670686
2020,Puebla,6676516,Narcomenudeo,1273,19.06683066437645
2020,Puebla,6676516,Robo a casa,2130,31.90286670473043
2020,Puebla,6676516,Robo a negocio,3772,56.49653202358835
2020,Puebla,6676516,Robo a vehículo,10025,150.1531637159261
2020,Puebla,6676516,Secuestros,27,0.40440253569376605
2020,Puebla,6676516,Violación,432,6.470440571100257
2020,Puebla,6676516,Violencia familiar,9124,136.6581013211082
2021,Puebla,6733923,Extorsión,117,1.7374716045906673
2021,Puebla,6733923,Feminicidio,37,0.5494568322209803
